"PVWatts Hourly PV Performance Data"
"Requested Location","Toronto"
"Location","Lat, Lng: 43.65, -79.38"
"Latitude (DD)","43.65"
"Longitude (DD)","-79.38"
"Elevation (m)","93.199996948242"
"DC System Size (kW)","200"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","24","0","0","0","22","4.9","0.1","0","22","0","0"
"8","24","1","0","0","22","5","0.1","0","22","0","0"
"8","24","2","0","0","22","4.7","0.1","0","22","0","0"
"8","24","3","0","0","22","4.4","0.1","0","22","0","0"
"8","24","4","0","0","22","4.2","0.1","0","22","0","0"
"8","24","5","0","0","22","4.1","0.1","0","22","0","0"
"8","24","6","29","56","22","4","0.1","54.832","22.939","8374.551","7285.095"
"8","24","7","263","128","22","4","0.1","216.954","25.743","35527.739","33476.137"
"8","24","8","467","169","23","4.2","0.1","437.781","30.397","73739.327","70333.737"
"8","24","9","725","129","25","4.4","0.1","681.507","36.185","112119.098","107353.56"
"8","24","10","766","139","26","4.3","0.1","827.04","39.737","133236.972","127723.144"
"8","24","11","797","139","26","4.1","0.1","920.049","41.702","146410.875","140430.243"
"8","24","12","60","380","27","4","0.1","438.233","34.547","70134.887","66857.017"
"8","24","13","211","391","27","3.9","0.1","598.033","37.47","95701.881","91518.07"
"8","24","14","105","340","27","3.8","0.1","424.241","34.54","68450.891","65232.691"
"8","24","15","661","141","27","3.6","0.1","606.784","38.183","99189.498","94882.107"
"8","24","16","264","183","27","3.3","0.1","312.44","33.034","51478.789","48861.978"
"8","24","17","312","109","26","2.7","0.1","189.231","29.975","29202.325","27374.858"
"8","24","18","43","35","25","2.3","0.1","32.447","25.717","4371.604","3423.988"
"8","24","19","0","0","24","2.4","0.1","0","24","0","0"
"8","24","20","0","0","23","2.6","0.1","0","23","0","0"
"8","24","21","0","0","23","3","0.1","0","23","0","0"
"8","24","22","0","0","22","3.2","0.1","0","22","0","0"
"8","24","23","0","0","22","3.3","0.1","0","22","0","0"
"8","25","0","0","0","21","3.5","0.1","0","21","0","0"
"8","25","1","0","0","21","3.6","0.1","0","21","0","0"
"8","25","2","0","0","21","3.8","0.1","0","21","0","0"
"8","25","3","0","0","21","3.8","0.1","0","21","0","0"
"8","25","4","0","0","21","3.7","0.1","0","21","0","0"
"8","25","5","0","0","21","3.6","0.1","0","21","0","0"
"8","25","6","53","56","21","3.6","0.1","57.729","22.042","8672.361","7572.352"
"8","25","7","0","72","22","3.8","0.1","66.847","23.195","10812.77","9636.918"
"8","25","8","26","191","23","4.3","0.1","194.753","26.233","32179.077","30246.132"
"8","25","9","0","75","24","4.9","0.1","69.689","25.065","10967.544","9786.208"
"8","25","10","0","96","24","5.4","0.1","89.361","25.281","14100.437","12808.09"
"8","25","11","131","401","24","5.6","0.1","537.415","31.529","87654.486","83755.826"
"8","25","12","60","379","23","5.6","0.1","437.379","29.121","71532.88","68205.473"
"8","25","13","46","346","23","5.2","0.1","386.866","28.682","63308.092","60272.122"
"8","25","14","25","275","23","4.7","0.1","282.996","27.433","46357.487","43922.144"
"8","25","15","0","100","23","4.4","0.1","93.046","24.52","14913.298","13592.148"
"8","25","16","3","146","23","4.1","0.1","138.347","25.363","22712.893","21115.372"
"8","25","17","0","75","22","4","0.1","69.632","23.208","11281.267","10088.814"
"8","25","18","248","30","21","4.4","0.1","33.911","21.499","3814.385","2886.514"
"8","25","19","0","0","20","5","0.1","0","20","0","0"
"8","25","20","0","0","19","5","0.1","0","19","0","0"
"8","25","21","0","0","19","4.7","0.1","0","19","0","0"
"8","25","22","0","0","18","4.3","0.1","0","18","0","0"
"8","25","23","0","0","18","3.9","0.1","0","18","0","0"
"8","26","0","0","0","17","3.6","0.1","0","17","0","0"
"8","26","1","0","0","17","3.4","0.1","0","17","0","0"
"8","26","2","0","0","17","3.4","0.1","0","17","0","0"
"8","26","3","0","0","16","3.4","0.1","0","16","0","0"
"8","26","4","0","0","16","3.3","0.1","0","16","0","0"
"8","26","5","0","0","16","3.3","0.1","0","16","0","0"
"8","26","6","412","44","17","3.2","0.1","89.067","18.587","10977.115","9795.439"
"8","26","7","684","63","19","2.8","0.1","303.613","25.296","49278.437","46739.594"
"8","26","8","792","77","20","2.2","0.1","528.205","32.419","89112.422","85162.102"
"8","26","9","203","296","21","1.3","0.1","448.009","33.687","73255.418","69866.974"
"8","26","10","36","307","22","0.7","0.1","334.685","32.999","53782.034","51083.61"
"8","26","11","7","197","23","0.3","0.1","192.667","30.102","30622.111","28744.335"
"8","26","12","0","106","23","0.2","0.1","98.934","26.761","15506.72","14164.542"
"8","26","13","202","388","24","0.3","0.1","586.44","45.671","90751.27","86742.879"
"8","26","14","43","300","24","0.4","0.1","331.476","35.88","52766.004","50103.582"
"8","26","15","794","100","23","0.6","0.1","650.244","45.153","103654.061","99188.473"
"8","26","16","744","77","23","0.8","0.1","444.529","37.348","73063.845","69682.19"
"8","26","17","583","62","22","0.9","0.1","216.686","28.6","32329.611","30391.332"
"8","26","18","269","29","21","0.9","0.1","32.732","21.906","3535.033","2617.06"
"8","26","19","0","0","20","0.9","0.1","0","20","0","0"
"8","26","20","0","0","20","0.9","0.1","0","20","0","0"
"8","26","21","0","0","19","1","0.1","0","19","0","0"
"8","26","22","0","0","19","1.1","0.1","0","19","0","0"
"8","26","23","0","0","19","1.2","0.1","0","19","0","0"
"8","27","0","0","0","18","1.2","0.1","0","18","0","0"
"8","27","1","0","0","18","1.1","0.1","0","18","0","0"
"8","27","2","0","0","18","1","0.1","0","18","0","0"
"8","27","3","0","0","18","0.8","0.1","0","18","0","0"
"8","27","4","0","0","18","0.6","0.1","0","18","0","0"
"8","27","5","0","0","18","0.9","0.1","0","18","0","0"
"8","27","6","405","43","18","1.4","0.1","86.936","20.188","10596.116","9427.941"
"8","27","7","649","68","20","1.5","0.1","295.629","27.927","47483.288","45008.054"
"8","27","8","762","85","21","1.6","0.1","519.202","34.819","86723.93","82858.244"
"8","27","9","826","97","22","1.6","0.1","719.545","41.102","116328.554","111413.858"
"8","27","10","875","98","22","1.6","0.1","871.802","45.105","137674.416","132003.352"
"8","27","11","892","103","23","1.6","0.1","963.324","48.505","149278.89","143196.633"
"8","27","12","899","103","23","1.7","0.1","987.471","48.576","152790.89","146584.189"
"8","27","13","881","106","24","1.6","0.1","935.797","48.783","145038.44","139106.439"
"8","27","14","857","101","24","1.4","0.1","821.155","46.777","129102.001","123734.691"
"8","27","15","810","93","24","1.4","0.1","651.744","42.116","105262.974","100740.376"
"8","27","16","737","79","23","1.6","0.1","441.064","34.726","73211.892","69824.991"
"8","27","17","594","60","22","1.8","0.1","215.696","27.315","32189.046","30255.748"
"8","27","18","278","27","21","2.3","0.1","30.029","21.597","3085.408","2183.367"
"8","27","19","0","0","20","2.8","0.1","0","20","0","0"
"8","27","20","0","0","19","3","0.1","0","19","0","0"
"8","27","21","0","0","19","2.8","0.1","0","19","0","0"
"8","27","22","0","0","18","2.5","0.1","0","18","0","0"
"8","27","23","0","0","18","2","0.1","0","18","0","0"
"8","28","0","0","0","18","1.8","0.1","0","18","0","0"
"8","28","1","0","0","18","1.8","0.1","0","18","0","0"
"8","28","2","0","0","18","1.9","0.1","0","18","0","0"
"8","28","3","0","0","17","1.9","0.1","0","17","0","0"
"8","28","4","0","0","17","1.9","0.1","0","17","0","0"
"8","28","5","0","0","17","1.9","0.1","0","17","0","0"
"8","28","6","376","44","18","2","0.1","84.265","19.872","10400.601","9239.353"
"8","28","7","627","71","20","1.8","0.1","290.565","27.299","46779.498","44329.202"
"8","28","8","745","88","21","1.7","0.1","512.262","34.34","85712.31","81882.47"
"8","28","9","807","101","23","1.9","0.1","709.171","40.66","114855.162","109992.674"
"8","28","10","826","118","24","2.1","0.1","854.819","44.404","135315.172","129727.705"
"8","28","11","832","129","25","2.2","0.1","939.569","46.968","146462.867","140480.393"
"8","28","12","815","142","25","2.2","0.1","953.284","47.282","148202.065","142157.964"
"8","28","13","242","369","26","2.3","0.1","613.659","40.03","97395.356","93151.538"
"8","28","14","444","271","26","2.4","0.1","658.05","40.804","105215.095","100694.194"
"8","28","15","478","205","26","2.6","0.1","539.047","37.719","87945.357","84036.391"
"8","28","16","150","184","25","2.7","0.1","252.647","30.395","41715.035","39444.193"
"8","28","17","398","78","24","2.6","0.1","179.617","27.81","27118.727","25365.09"
"8","28","18","105","29","23","2.3","0.1","26.955","23.556","2977.717","2079.492"
"8","28","19","0","0","22","2.1","0.1","0","22","0","0"
"8","28","20","0","0","21","2","0.1","0","21","0","0"
"8","28","21","0","0","21","2","0.1","0","21","0","0"
"8","28","22","0","0","21","2","0.1","0","21","0","0"
"8","28","23","0","0","20","2.2","0.1","0","20","0","0"
"8","29","0","0","0","20","2.4","0.1","0","20","0","0"
"8","29","1","0","0","20","2.6","0.1","0","20","0","0"
"8","29","2","0","0","20","3","0.1","0","20","0","0"
"8","29","3","0","0","20","3.5","0.1","0","20","0","0"
"8","29","4","0","0","20","4","0.1","0","20","0","0"
"8","29","5","0","0","20","4.3","0.1","0","20","0","0"
"8","29","6","191","56","20","3.9","0.1","73.182","21.224","10046.043","8897.359"
"8","29","7","82","129","22","3.6","0.1","150.745","24.769","24775.381","23104.778"
"8","29","8","483","171","24","3.5","0.1","447.644","32.388","74926.2","71478.554"
"8","29","9","584","193","25","3.4","0.1","637.802","37.112","104316.39","99827.333"
"8","29","10","654","201","26","3.5","0.1","794.572","40.831","127288.859","121985.797"
"8","29","11","686","207","27","3.7","0.1","886.737","43.039","140209.219","134448.336"
"8","29","12","699","205","28","4","0.1","911.032","43.763","143491.788","137614.591"
"8","29","13","627","236","28","4.1","0.1","843.989","42.398","133847.998","128312.518"
"8","29","14","586","224","29","4.2","0.1","726.037","41.227","116271.449","111358.777"
"8","29","15","524","199","29","4.1","0.1","562.684","38.63","91606.36","87567.67"
"8","29","16","424","161","28","3.8","0.1","367.6","34.575","60529.605","57592.088"
"8","29","17","261","106","27","3.2","0.1","168.776","30.254","25826.721","24118.865"
"8","29","18","47","24","25","2.7","0.1","21.99","25.411","2249.756","1377.326"
"8","29","19","0","0","24","2.2","0.1","0","24","0","0"
"8","29","20","0","0","24","1.8","0.1","0","24","0","0"
"8","29","21","0","0","23","1.5","0.1","0","23","0","0"
"8","29","22","0","0","23","1.6","0.1","0","23","0","0"
"8","29","23","0","0","22","1.8","0.1","0","22","0","0"
"8","30","0","0","0","21","1.8","0.1","0","21","0","0"
"8","30","1","0","0","21","2.1","0.1","0","21","0","0"
"8","30","2","0","0","21","2.6","0.1","0","21","0","0"
"8","30","3","0","0","20","3","0.1","0","20","0","0"
"8","30","4","0","0","20","3.3","0.1","0","20","0","0"
"8","30","5","0","0","20","4","0.1","0","20","0","0"
"8","30","6","125","59","19","4.7","0.1","68.492","20.04","9858.718","8716.672"
"8","30","7","0","92","19","5","0.1","85.736","20.301","14195.038","12899.339"
"8","30","8","0","107","20","4.9","0.1","99.763","21.529","16375.699","15002.73"
"8","30","9","41","259","21","4.2","0.1","284.24","25.774","47202.588","44737.3"
"8","30","10","33","296","22","3.2","0.1","321.46","28.265","52629.037","49971.469"
"8","30","11","793","157","23","2.3","0.1","930.343","44.335","146547.675","140562.196"
"8","30","12","835","138","23","1.9","0.1","966.063","46.983","150426.15","144303.241"
"8","30","13","864","116","24","1.9","0.1","925.913","47.004","144638.307","138720.484"
"8","30","14","852","106","24","2.2","0.1","816.665","43.131","130412.303","124998.564"
"8","30","15","816","94","24","2.5","0.1","650.503","38.429","106734.976","102160.219"
"8","30","16","746","78","23","3","0.1","437.671","31.89","73345.59","69953.952"
"8","30","17","599","57","22","3.4","0.1","208.067","25.818","30803.029","28918.843"
"8","30","18","255","23","21","4.1","0.1","22.715","21.302","1879.413","1020.105"
"8","30","19","0","0","19","5","0.1","0","19","0","0"
"8","30","20","0","0","18","5.3","0.1","0","18","0","0"
"8","30","21","0","0","18","5.1","0.1","0","18","0","0"
"8","30","22","0","0","17","5","0.1","0","17","0","0"
"8","30","23","0","0","17","4.8","0.1","0","17","0","0"
"8","31","0","0","0","17","4.5","0.1","0","17","0","0"
"8","31","1","0","0","16","4.1","0.1","0","16","0","0"
"8","31","2","0","0","16","3.8","0.1","0","16","0","0"
"8","31","3","0","0","16","3.5","0.1","0","16","0","0"
"8","31","4","0","0","15","3.2","0.1","0","15","0","0"
"8","31","5","0","0","15","3.1","0.1","0","15","0","0"
"8","31","6","434","38","16","3","0.1","83.857","17.517","9912.102","8768.164"
"8","31","7","673","64","18","3","0.1","297.94","23.967","48470.388","45960.177"
"8","31","8","789","79","20","3","0.1","525.583","30.696","89351.41","85392.621"
"8","31","9","855","88","21","2.9","0.1","725.194","35.973","119825.068","114786.476"
"8","31","10","886","96","22","2.2","0.1","875.871","42.509","139897.272","134147.443"
"8","31","11","899","100","23","1.5","0.1","962.56","49.065","148941.451","142871.151"
"8","31","12","899","102","23","1.1","0.1","981.106","52.19","149665.644","143569.682"
"8","31","13","885","101","24","1","0.1","927.724","52.317","141834.176","136015.715"
"8","31","14","862","96","24","1.3","0.1","812.334","47.072","127722.228","122403.81"
"8","31","15","822","86","24","1.8","0.1","643.797","40.392","104865.376","100356.866"
"8","31","16","741","74","23","2.4","0.1","428.913","32.69","71584.765","68255.52"
"8","31","17","593","55","22","2.9","0.1","202.571","26.03","29789.579","27941.304"
"8","31","18","240","21","21","3.7","0.1","19.698","21.283","1670.886","818.967"
"8","31","19","0","0","15","1.9","0.1","0","15","0","0"
"8","31","20","0","0","15","1.8","0.1","0","15","0","0"
"8","31","21","0","0","14","1.7","0.1","0","14","0","0"
"8","31","22","0","0","14","1.7","0.1","0","14","0","0"
"8","31","23","0","0","14","1.8","0.1","0","14","0","0"
"9","1","0","0","0","13","1.9","0.1","0","13","0","0"
"9","1","1","0","0","13","2","0.1","0","13","0","0"
"9","1","2","0","0","13","1.9","0.1","0","13","0","0"
"9","1","3","0","0","13","1.7","0.1","0","13","0","0"
"9","1","4","0","0","13","1.4","0.1","0","13","0","0"
"9","1","5","0","0","13","1","0.1","0","13","0","0"
"9","1","6","453","37","14","0.5","0.1","84.558","16.626","9894.285","8750.979"
"9","1","7","698","61","15","0.3","0.1","302.839","26.113","48802.964","46280.968"
"9","1","8","813","76","17","0.2","0.1","535.068","37.597","88569.29","84638.216"
"9","1","9","876","85","20","0.1","0.1","736.63","49.215","115376.681","110495.714"
"9","1","10","617","218","21","0.5","0.1","778.18","48.187","120957.779","115879.051"
"9","1","11","632","242","22","0.9","0.1","869.398","49.183","133982.091","128441.861"
"9","1","12","629","244","22","1","0.1","880.909","48.838","135826.191","130220.617"
"9","1","13","649","224","23","0.9","0.1","848.796","49.551","130847.039","125417.896"
"9","1","14","885","96","23","0.8","0.1","829.053","49.696","128962.568","123600.199"
"9","1","15","710","122","23","0.7","0.1","606.432","43.096","97502.837","93255.211"
"9","1","16","522","118","22","0.5","0.1","366.851","34.856","60355.043","57423.712"
"9","1","17","446","65","21","0.4","0.1","174.801","27.106","25826.35","24118.507"
"9","1","18","142","21","19","0.4","0.1","17.64","19.525","1621.937","771.753"
"9","1","19","0","0","19","0.4","0.1","0","19","0","0"
"9","1","20","0","0","18","0.4","0.1","0","18","0","0"
"9","1","21","0","0","18","0.6","0.1","0","18","0","0"
"9","1","22","0","0","17","0.9","0.1","0","17","0","0"
"9","1","23","0","0","16","1.2","0.1","0","16","0","0"
"9","2","0","0","0","16","1.3","0.1","0","16","0","0"
"9","2","1","0","0","15","1.4","0.1","0","15","0","0"
"9","2","2","0","0","15","1.5","0.1","0","15","0","0"
"9","2","3","0","0","15","1.4","0.1","0","15","0","0"
"9","2","4","0","0","15","1.2","0.1","0","15","0","0"
"9","2","5","0","0","15","1.1","0.1","0","15","0","0"
"9","2","6","78","46","16","1.1","0.1","51.18","17.475","7440.464","6384.106"
"9","2","7","304","111","17","0.9","0.1","213.323","23.638","34986.599","32954.172"
"9","2","8","504","149","19","0.8","0.1","436.189","33.079","72916.467","69540.035"
"9","2","9","658","154","22","0.7","0.1","654.158","43.649","104477.578","99982.81"
"9","2","10","703","178","23","0.6","0.1","811.093","50.551","125042.071","119818.621"
"9","2","11","705","200","24","0.7","0.1","894.44","53.516","135535.222","129939.957"
"9","2","12","910","108","25","0.8","0.1","995.168","56.986","148741.167","142677.963"
"9","2","13","897","108","26","0.9","0.1","942.645","55.524","142173.425","136342.943"
"9","2","14","867","104","26","0.9","0.1","820.727","51.74","126580.149","121302.199"
"9","2","15","814","96","26","1","0.1","644.521","45.743","102734.036","98301.048"
"9","2","16","725","82","25","1.1","0.1","425.201","37.691","69428.63","66175.785"
"9","2","17","554","60","23","1.3","0.1","194.072","28.313","28165.748","26375.011"
"9","2","18","184","19","21","1.4","0.1","15.876","21.367","1460.245","615.79"
"9","2","19","0","0","20","1.3","0.1","0","20","0","0"
"9","2","20","0","0","20","1.1","0.1","0","20","0","0"
"9","2","21","0","0","20","0.8","0.1","0","20","0","0"
"9","2","22","0","0","19","0.8","0.1","0","19","0","0"
"9","2","23","0","0","18","1","0.1","0","18","0","0"
"9","3","0","0","0","17","1.2","0.1","0","17","0","0"
"9","3","1","0","0","17","1.5","0.1","0","17","0","0"
"9","3","2","0","0","16","1.6","0.1","0","16","0","0"
"9","3","3","0","0","16","1.6","0.1","0","16","0","0"
"9","3","4","0","0","15","1.5","0.1","0","15","0","0"
"9","3","5","0","0","15","1.3","0.1","0","15","0","0"
"9","3","6","353","42","16","1","0.1","77.997","18.162","9543.601","8412.721"
"9","3","7","618","75","18","0.7","0.1","288.546","27.431","46309.272","43875.638"
"9","3","8","742","95","20","0.4","0.1","514.931","38.632","84774.85","80978.228"
"9","3","9","810","109","23","0.3","0.1","715.794","49.632","111836.71","107081.178"
